"dataset" "subject_id" "activity" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyAccJerkMag.mean" "fBodyAccJerkMag.std" "fBodyGyroMag.mean" "fBodyGyroMag.std" "fBodyGyroJerkMag.mean" "fBodyGyroJerkMag.std"
"test_set" 4 "LAYING" 0.2807251 -0.016330983 -0.11064293 -0.99121613 -0.98876357 -0.98657715 -0.38351685 0.96584315 0.17091656 -0.99040435 -0.99751755 -0.99290213 0.075034371 0.015448745 -0.012128153 -0.99165542 -0.98160028 -0.98598481 -0.029546596 -0.074865186 0.066182944 -0.99430341 -0.97197082 -0.99325898 -0.096837301 -0.039160276 -0.055142758 -0.99384251 -0.99494135 -0.99601063 -0.99132899 -0.99288359 -0.99132899 -0.99288359 -0.98693268 -0.99053045 -0.9791209 -0.98354276 -0.99554698 -0.99645662 -0.99218109 -0.98447334 -0.98534949 -0.9906403 -0.99117627 -0.98761509 -0.9912752 -0.98238331 -0.9853628 -0.99289327 -0.98188513 -0.98494304 -0.99254054 -0.9863165 -0.9943124 -0.99481627 -0.96574616 -0.99334233 -0.99253768 -0.9933089 -0.98897481 -0.99186834 -0.98995338 -0.98219193 -0.9962401 -0.99664337
"test_set" 13 "WALKING_UPSTAIRS" 0.40090292 -0.028268927 -0.13623307 -0.20828421 0.44049757 -0.34611247 0.87364376 -0.40320348 -0.018763203 -0.96945983 -0.98625096 -0.94391722 0.017170655 -0.7533188 -0.065050088 -0.50281457 -0.043562205 -0.68898067 -0.28232326 0.23468054 0.24799396 -0.43865594 -0.44683947 -0.1278268 -0.36362119 0.11933263 -0.30834725 -0.45978643 -0.7709925 -0.35151253 0.017578052 -0.25196021 0.017578052 -0.25196021 -0.3732589 -0.39710432 -0.20190676 -0.43908166 -0.60389167 -0.64700998 -0.39468553 0.40684344 -0.49403006 -0.14575227 0.3670607 -0.32169007 -0.54330598 -0.20583224 -0.65156931 -0.50446273 0.062212952 -0.72536729 -0.29437579 -0.57364693 -0.19904473 -0.48440961 -0.385046 -0.18537545 -0.27683486 -0.35432061 -0.38407886 -0.41789285 -0.49216668 -0.49862885 -0.67456318 -0.63740527
"train_set" 3 "WALKING_DOWNSTAIRS" 0.37473871 0.0057025172 -0.15411427 -0.27930702 -0.1632893 -0.4436961 0.93364084 -0.20241707 -0.10851404 -0.93044622 -0.95968036 -0.95733435 0.35410236 0.11268343 -0.041792773 -0.21998944 -0.24104592 -0.59867616 -0.36780604 0.099622522 0.11099443 0.16905383 -0.55358679 -0.47219147 -0.13005998 -0.1494885 0.13079028 -0.3662613 -0.68971031 -0.44185576 -0.30149405 -0.090196845 -0.30149405 -0.090196845 -0.35558944 -0.13705207 -0.033344794 0.27861867 -0.55913021 -0.6057545 -0.19521367 -0.11841596 -0.46761157 -0.31521949 -0.24143553 -0.47419546 -0.18696103 -0.24965281 -0.53922694 -0.33293775 -0.28539 -0.65911745 0.060540121 -0.53069564 -0.36728295 0.17857105 -0.57147523 -0.5598066 -0.025472921 -0.27023767 -0.1166738 -0.16988868 -0.11166754 0.29122725 -0.60443014 -0.63531344
"train_set" 25 "WALKING_DOWNSTAIRS" 0.32851641 0.002698258 -0.049842307 -0.23601697 0.055414203 -0.50475119 0.96690231 -0.087250479 0.098063283 -0.95807319 -0.95201443 -0.91333781 0.10342642 0.07612457 -0.18869104 -0.52649279 -0.14569869 -0.70839223 0.39214245 -0.27977107 0.10653614 -0.16432115 -0.55797057 -0.50185529 0.010901343 -0.27283163 0.095963469 -0.30621555 -0.79284792 -0.61401985 -0.18574292 -0.1588972 -0.18574292 -0.1588972 -0.45250304 -0.38334548 -0.12837072 -0.20110767 -0.63412574 -0.59958371 -0.39306462 0.025129057 -0.60180681 -0.18220753 0.0047150407 -0.4925203 -0.55331913 -0.23314277 -0.700322 -0.54005655 -0.10675227 -0.71431293 -0.1475486 -0.60614524 -0.48032447 -0.17833615 -0.53362839 -0.55455139 -0.17300686 -0.28163403 -0.37448445 -0.39749033 -0.34418464 -0.24452188 -0.62019797 -0.60130782
"train_set" 1 "WALKING_DOWNSTAIRS" 0.35119884 0.021866728 -0.1494262 0.076174685 -0.10048684 -0.29808742 0.9334885 -0.26237699 -0.019666744 -0.96634034 -0.96371409 -0.91198748 -0.36216106 0.37084221 0.2295983 -0.02443834 -0.14053601 -0.49049092 -0.43794263 0.16512486 0.28136405 -0.59954558 -0.14364651 -0.16523367 -0.39119353 0.07196793 0.20865147 -0.42423123 -0.33771249 -0.31699395 0.059491854 -0.061657028 0.059491854 -0.061657028 -0.1277886 -0.12888439 -0.11579886 -0.21352886 -0.34102449 -0.41175141 0.014677668 -0.078729322 -0.3376748 0.099496176 -0.16921018 -0.33142076 -0.055499542 -0.17432573 -0.42513106 -0.078567739 -0.1613356 -0.55578256 -0.37503287 -0.1127895 -0.055381283 -0.67756906 -0.16935701 -0.28087492 0.053860651 -0.27974165 -0.099703966 -0.17235437 -0.19535163 -0.36648482 -0.36759352 -0.51105052
"train_set" 6 "STANDING" 0.25352527 -0.04073875 -0.14198371 -0.9638708 -0.86710232 -0.89211817 0.92544165 -0.26450168 -0.19422439 -0.96290566 -0.9398317 -0.9153503 0.086290099 -0.0046628689 0.019348004 -0.94241145 -0.89356002 -0.9085117 -0.038859569 -0.097169218 0.085563705 -0.90203753 -0.90757191 -0.92666847 -0.078558683 -0.018704798 -0.081976646 -0.85580981 -0.91716492 -0.92577479 -0.91808756 -0.88457364 -0.91808756 -0.88457364 -0.93002009 -0.87886406 -0.9090613 -0.85838388 -0.92542523 -0.87144111 -0.95274698 -0.86608034 -0.89535361 -0.96932945 -0.87508067 -0.89801953 -0.94276129 -0.90102245 -0.90506861 -0.94724536 -0.89222123 -0.910094 -0.85106955 -0.89588343 -0.90399828 -0.91941491 -0.91620953 -0.94256579 -0.90250021 -0.89209621 -0.88063241 -0.87578455 -0.86949508 -0.87479012 -0.89038403 -0.85805058
"train_set" 16 "LAYING" 0.26553411 0.00051976356 -0.091863914 -0.93546169 -0.89371762 -0.95668749 -0.29477177 -0.4962135 0.88951599 -0.89011177 -0.87456173 -0.92373438 0.088788181 -0.039551765 -0.034914298 -0.97836204 -0.97584269 -0.97411318 -0.01725351 -0.5654908 -0.11690087 -0.97367946 -0.88313334 -0.94308303 -0.11227074 0.032335534 -0.026940833 -0.97469021 -0.97823465 -0.99463592 -0.92546916 -0.92419741 -0.92546916 -0.92419741 -0.97624038 -0.97630644 -0.75439089 -0.82602662 -0.98161447 -0.977148 -0.96159628 -0.9192914 -0.96081371 -0.92710555 -0.88763174 -0.95673038 -0.97755521 -0.97671936 -0.97204027 -0.98134266 -0.97643214 -0.9745344 -0.96508298 -0.90623195 -0.95537157 -0.97636853 -0.87151161 -0.94444281 -0.93467999 -0.92918524 -0.97363392 -0.97915177 -0.87901572 -0.82385757 -0.97711198 -0.97839833
"test_set" 12 "SITTING" 0.27451402 -0.0048444059 -0.10105303 -0.98501936 -0.86275234 -0.95952227 0.95686651 0.1088152 0.047698323 -0.98119577 -0.89454272 -0.97244423 0.084937793 -0.052558981 -0.025963869 -0.97878766 -0.96732305 -0.98764235 -0.035766176 -0.081555324 0.099517721 -0.98568014 -0.98368179 -0.96844294 -0.092462055 -0.049326725 -0.074945813 -0.98513922 -0.98731533 -0.98088004 -0.94101981 -0.92772259 -0.94101981 -0.92772259 -0.98106518 -0.97549595 -0.97841235 -0.97686838 -0.98724039 -0.98586226 -0.98130386 -0.90182577 -0.97067716 -0.98673986 -0.85305753 -0.95563584 -0.97782806 -0.96807505 -0.9861546 -0.98193511 -0.96868988 -0.98757165 -0.98037266 -0.98221562 -0.96517167 -0.98735069 -0.98470547 -0.97236899 -0.9431526 -0.92989084 -0.9739924 -0.97631139 -0.97842948 -0.97951567 -0.98581272 -0.98630431
"train_set" 30 "LAYING" 0.27906992 -0.016329948 -0.10500373 -0.99578783 -0.99622918 -0.99568575 -0.22508034 0.72888064 0.67434167 -0.99650333 -0.99859795 -0.9986618 0.071419568 0.0018009109 0.017509399 -0.99465365 -0.99228406 -0.99052093 -0.027897952 -0.073367294 0.086108585 -0.99753438 -0.99405155 -0.9973545 -0.095181007 -0.043120483 -0.051762665 -0.9976703 -0.99791566 -0.99469178 -0.99824393 -0.99722571 -0.99824393 -0.99722571 -0.99305061 -0.99506004 -0.99641316 -0.99702192 -0.99791492 -0.99828924 -0.99503248 -0.99292786 -0.99099038 -0.99608913 -0.99761565 -0.99933508 -0.99480858 -0.99259751 -0.98779561 -0.99492179 -0.99240093 -0.99205831 -0.99628667 -0.99504832 -0.9955006 -0.99794678 -0.99339135 -0.9985504 -0.99641178 -0.99759487 -0.99480841 -0.99404219 -0.99709446 -0.99734353 -0.99807976 -0.99843262
"train_set" 26 "SITTING" 0.2833279 -0.018317015 -0.11651037 -0.98848432 -0.9940756 -0.98966815 0.40248619 0.54659024 0.56953421 -0.99147372 -0.99803513 -0.98807794 0.071276392 0.015157291 0.0074662915 -0.99659078 -0.99038231 -0.99273677 -0.027840625 -0.069708627 0.085887525 -0.99676226 -0.97537596 -0.99320078 -0.098075629 -0.043732544 -0.053870872 -0.99812634 -0.9936451 -0.99513634 -0.99138961 -0.98898173 -0.99138961 -0.98898173 -0.99445887 -0.99575706 -0.98336895 -0.98686383 -0.99559477 -0.99586692 -0.99142804 -0.99189217 -0.99015729 -0.98714752 -0.99469418 -0.98924345 -0.99603185 -0.99002803 -0.99049671 -0.99768155 -0.99156034 -0.99371951 -0.9968545 -0.98374758 -0.9931994 -0.99666069 -0.97126679 -0.9936936 -0.99130278 -0.98814192 -0.99510971 -0.99552315 -0.9883814 -0.98781325 -0.99547722 -0.99641129
"test_set" 13 "WALKING" 0.27614865 -0.0037466371 -0.040679181 -0.40450391 -0.075376217 -0.097683248 0.88913591 -0.27106864 -0.29905565 -0.9823759 -0.95113986 -0.94061816 0.37430409 0.074146002 0.20633097 -0.29573514 -0.086405385 -0.27401381 -0.045208627 -0.072792455 0.11818844 -0.55955662 -0.25445866 -0.43043305 0.078647818 0.024126307 -0.12243295 -0.42893137 -0.22219861 -0.49444328 -0.1995613 -0.36657521 -0.1995613 -0.36657521 -0.17365231 -0.20913314 -0.32182498 -0.36460927 -0.31967813 -0.27708453 -0.30657273 -0.024606347 -0.086422106 -0.44773076 -0.16256266 -0.17831549 -0.32780299 -0.13915854 -0.24875764 -0.32423813 -0.089000923 -0.29628249 -0.37937905 -0.17400804 -0.36188119 -0.61831779 -0.31418561 -0.50682132 -0.27571115 -0.52261688 -0.22546411 -0.18950679 -0.27072509 -0.56393874 -0.26421913 -0.33554936
"train_set" 25 "STANDING" 0.27539025 -0.020272838 -0.10567263 -0.99266069 -0.95746441 -0.98166675 0.88920587 -0.12623723 0.35191846 -0.99743156 -0.98621729 -0.99292032 0.075791173 0.013857763 -0.0056682796 -0.99002422 -0.97230218 -0.98992097 -0.03604599 -0.078520033 0.08451881 -0.9611217 -0.98254424 -0.96002366 -0.11039349 -0.04259701 -0.061982363 -0.9707863 -0.98815039 -0.97322201 -0.98086278 -0.98452835 -0.98086278 -0.98452835 -0.98647968 -0.98522669 -0.96640541 -0.95412303 -0.98293186 -0.9799202 -0.99123608 -0.9604499 -0.98604281 -0.99326539 -0.95750083 -0.97954507 -0.99041935 -0.9709947 -0.98918506 -0.9904205 -0.97610896 -0.98903497 -0.95577022 -0.98211912 -0.96342751 -0.96283113 -0.98284929 -0.96238088 -0.98329018 -0.98676504 -0.98337824 -0.98647111 -0.96291752 -0.95591342 -0.98178178 -0.97851686
"train_set" 14 "WALKING_DOWNSTAIRS" 0.4648706 -0.039518086 -0.033268495 -0.17607852 0.073003424 0.13078415 0.83266344 -0.26115116 -0.34112993 -0.90737854 -0.95005486 -0.70984196 0.22174088 0.012706773 -0.10533411 -0.30605455 -0.089944338 -0.34538935 0.071449893 0.053320261 0.011651336 -0.71353426 -0.33094406 0.022618328 -0.16434197 -0.083620832 -0.61402355 -0.680496 -0.6005007 -0.22081152 -0.040481833 0.089339728 -0.040481833 0.089339728 -0.23001118 -0.17628606 -0.28429246 -0.40409752 -0.52213798 -0.62055908 -0.24428823 0.025624697 0.0077699473 -0.15061463 0.029954795 0.10868697 -0.34350612 -0.10299459 -0.26817281 -0.32794262 -0.13964207 -0.42200589 -0.63337791 -0.3868119 0.17980533 -0.73893473 -0.30329748 -0.12795693 0.064485661 -0.066468454 -0.15810891 -0.20537749 -0.4384636 -0.48274326 -0.5859058 -0.6995678
"train_set" 3 "LAYING" 0.27365544 -0.015767117 -0.10743581 -0.99346066 -0.98899839 -0.97744649 -0.18330727 0.85111953 0.45576663 -0.99711055 -0.9931632 -0.98592276 0.075174474 0.0069793792 0.0087596432 -0.98464437 -0.98951851 -0.99142692 -0.028639659 -0.065177378 0.088338402 -0.99581234 -0.99258716 -0.99383746 -0.10012362 -0.038738714 -0.049824341 -0.9964847 -0.99638102 -0.99197226 -0.98999066 -0.98719775 -0.98999066 -0.98719775 -0.98931392 -0.98974776 -0.99342437 -0.99459622 -0.99661457 -0.99580981 -0.99136935 -0.98797716 -0.9827021 -0.99449402 -0.98916432 -0.97518047 -0.98619531 -0.98974061 -0.98926315 -0.98422972 -0.98995853 -0.99226673 -0.994931 -0.99357828 -0.99203509 -0.99602837 -0.99193851 -0.99511063 -0.98771256 -0.98778886 -0.98987555 -0.98806614 -0.99438521 -0.99559999 -0.99590555 -0.99556341
"train_set" 6 "WALKING_UPSTAIRS" 0.31784125 0.061344669 -0.019358747 -0.11270253 0.2230901 -0.25483821 0.86958369 -0.41960497 -0.069187451 -0.93262148 -0.85915946 -0.81920095 0.08160838 0.033484474 0.051331123 -0.28105045 0.09155358 -0.38005066 -0.3989975 0.36579289 0.11941705 -0.34654438 -0.23498441 -0.12155814 -0.41040869 0.4723281 0.081215554 -0.034776827 -0.34874886 -0.054100561 0.02875579 -0.18849807 0.02875579 -0.18849807 -0.13841649 -0.21893276 -0.067323765 -0.1323912 -0.19862577 -0.34512452 -0.25613863 0.074698346 -0.23756712 -0.062083375 0.21894167 -0.32639674 -0.33343948 -0.10465524 -0.3125332 -0.28960892 0.22204398 -0.44614782 -0.032556021 -0.15448839 0.050483736 -0.45173685 -0.29450423 -0.26631368 -0.19828633 -0.30897033 -0.16937475 -0.29048408 -0.096970959 -0.31422107 -0.35300314 -0.38040172
"test_set" 13 "LAYING" 0.28061952 -0.017043025 -0.097785029 -0.98750403 -0.9355005 -0.92545348 -0.14536688 0.93119816 0.2098108 -0.99717909 -0.99465922 -0.98180371 0.047393659 0.044293924 0.026334725 -0.97908447 -0.94011507 -0.94720361 -0.042851045 -0.096878471 0.071488402 -0.93875771 -0.93630994 -0.94906374 -0.15550923 -0.019481796 -0.05011708 -0.92836163 -0.96801572 -0.97362002 -0.96339095 -0.93467609 -0.96339095 -0.93467609 -0.96490402 -0.93332339 -0.95231635 -0.88237181 -0.96874116 -0.94291705 -0.98053576 -0.9175974 -0.92303187 -0.99163186 -0.95049306 -0.93221641 -0.97745952 -0.93469922 -0.93657613 -0.98312973 -0.95232932 -0.95732164 -0.90199321 -0.93652705 -0.95079965 -0.95178232 -0.93652848 -0.95295727 -0.93380613 -0.94422711 -0.93168712 -0.93414026 -0.9073819 -0.8861718 -0.95225606 -0.93567694
"train_set" 22 "WALKING_UPSTAIRS" 0.43485601 0.01633503 -0.085552275 -0.016386408 0.17501701 -0.1857214 0.89071097 -0.32570776 -0.0098318436 -0.98055834 -0.9803161 -0.94153156 0.33499004 -0.15012431 0.093283926 -0.21402412 -0.26093803 -0.55095155 0.41734567 -0.33880967 0.10089795 -0.12498992 -0.56307054 -0.1897752 -0.50738538 0.15290999 0.29913165 -0.42535677 -0.79472032 -0.58507446 0.13384358 -0.36657561 0.13384358 -0.36657561 -0.24210821 -0.37561676 -0.099454245 0.037790963 -0.62776861 -0.74116179 -0.18676307 0.0094367064 -0.32946552 0.043240467 0.18127158 -0.17393238 -0.27938782 -0.25845794 -0.49055977 -0.21535614 -0.3180902 -0.61156648 0.066573839 -0.57644211 -0.25318695 -0.18616666 -0.55800065 -0.24398267 -0.32674478 -0.48828938 -0.27484232 -0.53894899 -0.29376323 0.0547872 -0.72131806 -0.78900343
"test_set" 2 "WALKING_DOWNSTAIRS" 0.31615359 0.0012773598 -0.06545266 -0.15163293 0.11628238 -0.15395808 0.91778589 -0.36635024 0.0066570617 -0.9459504 -0.9324584 -0.93708346 0.021387699 -0.15763295 0.032472088 -0.081382697 0.025157441 -0.34806377 -0.30489326 0.21765172 0.0039356257 -0.38886039 -0.60350961 -0.35224858 -0.2410265 -0.15167432 -0.11859771 -0.45719795 -0.74219991 -0.41247361 -0.10058114 0.088837152 -0.10058114 0.088837152 -0.16939165 0.12246534 -0.29102649 -0.40805351 -0.62234332 -0.60932642 -0.065999826 0.1622194 -0.17606353 -0.18782489 0.019817102 -0.20933549 -0.041469379 -0.0020882323 -0.26690705 -0.21568625 -0.015330785 -0.42921832 -0.27788693 -0.6047504 -0.23778447 -0.42489377 -0.60548469 -0.45377385 0.21402701 -0.15828865 0.12159975 0.11545349 -0.55428315 -0.41845611 -0.61673384 -0.62601994
"test_set" 4 "STANDING" 0.30611912 -0.007766932 -0.23988195 -0.95861906 -0.81417766 -0.73136791 0.95380121 -0.10421048 0.18143135 -0.989475 -0.98423588 -0.92753178 0.080537489 0.10095426 -0.1415323 -0.92756012 -0.90348292 -0.96072344 -0.14402313 -0.11047753 0.035287591 -0.60581709 -0.93528676 -0.86560004 0.092400012 -0.0065947812 -0.011738062 -0.90911857 -0.97590288 -0.93351904 -0.84587279 -0.72831826 -0.84587279 -0.72831826 -0.9352035 -0.91371959 -0.71515857 -0.53377143 -0.95125288 -0.94499283 -0.94708761 -0.82408594 -0.83011935 -0.96414706 -0.81979711 -0.70536517 -0.93088495 -0.90680301 -0.95898097 -0.93036514 -0.90629532 -0.96072042 -0.62398204 -0.94300082 -0.87624864 -0.60637308 -0.93124253 -0.87434126 -0.80796551 -0.73331891 -0.91677499 -0.90876723 -0.68143513 -0.52636427 -0.95114603 -0.94092955
"train_set" 27 "WALKING" 0.27144028 -0.030494489 -0.16353906 -0.34080334 -0.13333496 -0.28521906 0.91416948 -0.20706126 -0.22790088 -0.97876241 -0.96143953 -0.94115441 -0.40184788 0.26111907 -0.13041937 -0.33034501 0.03808787 -0.42998286 -0.022727729 -0.004103537 0.083680067 -0.63771209 -0.42764294 -0.21837292 -0.09927314 -0.070639647 -0.17228201 -0.49028667 -0.58603631 -0.40127404 -0.21702521 -0.40096742 -0.21702521 -0.40096742 -0.19344021 -0.26508943 -0.39033366 -0.45455274 -0.52282985 -0.59423767 -0.25033895 -0.054404993 -0.32370133 -0.3799545 -0.23405025 -0.32023169 -0.34993097 -0.073728273 -0.38165926 -0.36938996 0.091073315 -0.47579184 -0.51076357 -0.4848743 -0.29191716 -0.67841244 -0.39893054 -0.26709002 -0.30694973 -0.55438404 -0.21539908 -0.33653144 -0.47828021 -0.53098086 -0.59505653 -0.62177877
"train_set" 19 "LAYING" 0.27785866 -0.017172139 -0.10647106 -0.99330068 -0.99652933 -0.99593491 -0.51939336 0.68396641 0.75624261 -0.99563092 -0.99857164 -0.99502331 0.080113171 0.0093570777 -0.0014827244 -0.99098532 -0.99227857 -0.99685796 -0.026073935 -0.080829278 0.086162749 -0.99574281 -0.98865325 -0.99531824 -0.096087234 -0.038225086 -0.056622313 -0.99314559 -0.99035937 -0.9957024 -0.99684603 -0.99890777 -0.99684603 -0.99890777 -0.99451661 -0.99694532 -0.99369588 -0.98789603 -0.99303139 -0.99193602 -0.9914811 -0.99464771 -0.99657149 -0.99415706 -0.99681048 -0.99490503 -0.99094479 -0.99273597 -0.99571795 -0.99183531 -0.99220569 -0.99658173 -0.99368229 -0.98768149 -0.99471589 -0.99641952 -0.98931056 -0.99590389 -0.99888286 -0.99833793 -0.99659991 -0.99590532 -0.98659508 -0.99106826 -0.99220699 -0.99170165
"test_set" 24 "WALKING_DOWNSTAIRS" 0.13735329 -0.012811615 -0.05970202 -0.18292169 -0.25862926 -0.19399212 0.94773992 -0.099516442 -0.18333066 -0.9520427 -0.94177415 -0.88878029 0.20907005 0.02646255 -0.2110975 -0.39693204 -0.26228214 -0.38578348 0.11584714 -0.27239886 0.041732056 -0.23186251 -0.52554637 -0.39067104 0.18623175 0.10683793 -0.035489274 -0.40129877 -0.57058103 -0.41487843 -0.1722174 -0.099499388 -0.1722174 -0.099499388 -0.32747729 -0.28751951 -0.2050649 -0.40705869 -0.51184672 -0.5279296 -0.25968781 -0.20988495 -0.18136744 -0.1544973 -0.33310564 -0.26754212 -0.44032375 -0.28069452 -0.3400852 -0.40473001 -0.29281617 -0.42859216 -0.10731932 -0.49777564 -0.26392923 -0.27293193 -0.5469011 -0.49425994 -0.052117237 -0.26725999 -0.30287493 -0.27200297 -0.41426409 -0.50533479 -0.55368078 -0.5281432
"train_set" 14 "LAYING" 0.29867251 -0.014052122 -0.1116708 -0.98742676 -0.96838312 -0.98224096 -0.23509692 0.4856387 0.86045332 -0.9890389 -0.99662017 -0.99811812 0.077442987 0.0078036912 -0.0024348853 -0.98834751 -0.98202648 -0.98358289 -0.036399672 -0.058880973 0.068323818 -0.97717251 -0.98388409 -0.99096559 -0.099955336 -0.03496619 -0.051029758 -0.98427019 -0.99149949 -0.99419771 -0.97975109 -0.9873628 -0.97975109 -0.9873628 -0.98444646 -0.98986471 -0.9767386 -0.97728681 -0.99070389 -0.99166053 -0.9867598 -0.9731082 -0.98168558 -0.98757595 -0.96690458 -0.98313711 -0.987906 -0.98063225 -0.98130607 -0.98995921 -0.98531442 -0.98435299 -0.97616172 -0.98490588 -0.99057261 -0.97755288 -0.98327293 -0.9918073 -0.98655613 -0.98888813 -0.98832368 -0.99092 -0.98383322 -0.97675139 -0.99123118 -0.99250458
"train_set" 25 "STANDING" 0.27840652 -0.013812677 -0.11450764 -0.99476203 -0.94049907 -0.9438031 0.96419036 -0.16049746 0.096983696 -0.99754737 -0.97842286 -0.95337185 0.074132523 0.020223326 0.028772057 -0.99221391 -0.98088396 -0.98820822 0.0034973756 -0.10159366 0.079252462 -0.97575922 -0.98145404 -0.96127148 -0.10591871 -0.036421527 -0.070721628 -0.9840128 -0.99194537 -0.98734721 -0.96551155 -0.96374101 -0.96551155 -0.96374101 -0.98891384 -0.98841266 -0.95943126 -0.96020612 -0.98968034 -0.99122721 -0.99373042 -0.96020595 -0.96950509 -0.99519564 -0.93451021 -0.93485178 -0.99310176 -0.98120273 -0.98555264 -0.99183795 -0.98182439 -0.98956208 -0.97216583 -0.98451787 -0.96675424 -0.97685959 -0.97974055 -0.96288641 -0.975096 -0.96237955 -0.98786497 -0.98772494 -0.97191173 -0.95950556 -0.99106555 -0.99168723
"train_set" 30 "STANDING" 0.27846486 0.049576552 -0.078986216 -0.89315196 -0.82682924 -0.9239595 0.9712285 -0.012851094 0.092757809 -0.99572657 -0.81848487 -0.93447867 0.13398261 -0.0075832081 -0.013078297 -0.88007745 -0.95158927 -0.95579795 -0.016978368 -0.081879355 0.090007568 -0.91890565 -0.92194985 -0.88184282 -0.13295394 -0.026742759 0.054626142 -0.95211071 -0.95533842 -0.95052634 -0.87463491 -0.78814966 -0.87463491 -0.78814966 -0.95171182 -0.84804937 -0.9146398 -0.86902683 -0.96475124 -0.93998564 -0.87268359 -0.90345606 -0.9351349 -0.90232844 -0.80650066 -0.92274258 -0.87684985 -0.94997253 -0.95177724 -0.89502526 -0.95728483 -0.95816746 -0.91110697 -0.92420129 -0.85046263 -0.92168154 -0.9210367 -0.9049437 -0.84090624 -0.79507529 -0.84348855 -0.85356361 -0.88625537 -0.87958362 -0.9454646 -0.9369867
"train_set" 30 "SITTING" 0.28563128 -0.018397755 -0.11092997 -0.99206292 -0.99104378 -0.99253852 0.55500083 0.44659017 0.53847679 -0.99285266 -0.99809716 -0.99801966 0.078703748 0.0088008959 0.0087773351 -0.9929463 -0.99097352 -0.99496534 -0.026326717 -0.059079876 0.072823845 -0.99823291 -0.99258973 -0.98089872 -0.097339466 -0.041112976 -0.057293983 -0.99863408 -0.99731391 -0.98959955 -0.99393897 -0.99341881 -0.99393897 -0.99341881 -0.99457666 -0.99537258 -0.98918338 -0.98763116 -0.99667359 -0.99631237 -0.99184081 -0.98969598 -0.99260538 -0.99202753 -0.99128378 -0.99217531 -0.99243062 -0.99165739 -0.99356314 -0.99426448 -0.99070567 -0.99495834 -0.99800218 -0.9943436 -0.98367329 -0.99824933 -0.99153409 -0.98154638 -0.99304502 -0.99379815 -0.99517101 -0.99429133 -0.99121188 -0.98713473 -0.99651552 -0.99585029
"train_set" 26 "STANDING" 0.27653405 -0.019169374 -0.1134809 -0.99848147 -0.98597645 -0.9727508 0.96663785 -0.1356756 0.099936965 -0.99806687 -0.99036723 -0.97349025 0.076370446 0.014236628 0.015097691 -0.996493 -0.9873835 -0.99287416 -0.022694761 -0.070054468 0.082847048 -0.98856686 -0.99133377 -0.99159705 -0.098502281 -0.035871859 -0.056989293 -0.99170726 -0.99526023 -0.99250649 -0.98795559 -0.98753861 -0.98795559 -0.98753861 -0.99369713 -0.9949432 -0.98991521 -0.98589869 -0.99464772 -0.99523635 -0.99811883 -0.9851773 -0.98190163 -0.99864093 -0.98620129 -0.96887621 -0.99699085 -0.98685463 -0.99099722 -0.99617118 -0.98902318 -0.99339912 -0.98722661 -0.99211212 -0.98994891 -0.98893173 -0.99081542 -0.99293896 -0.98877179 -0.98759784 -0.99412103 -0.99500234 -0.98961051 -0.98559981 -0.9954379 -0.99487059
